,Age,Gender,Marital status,Race status,Birth,Language,Occupation,Income (K),ec
12763,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",155,692
18825,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",14,692
15519,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",234,692
18162,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",770,692
5684,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",822,692
14670,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",53,692
19881,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",481,692
18946,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",380,692
122,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",561,692
13502,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",371,692
3770,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",775,692
302,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",562,692
19807,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",380,692
12815,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",402,692
11724,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",700,692
18503,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",425,692
19676,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",476,692
17067,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",475,692
6537,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",832,692
19149,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",962,692
15748,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",476,692
15487,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",472,692
16296,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",22,692
16550,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",640,692
16411,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",734,692
17755,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",912,692
19900,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",784,692
13447,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",853,692
19215,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",470,692
18187,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",861,692
10673,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",41,692
14761,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",385,692
19172,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",586,692
13351,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",635,692
18174,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",10,692
19558,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",470,692
11826,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",470,692
12604,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",340,692
12990,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",912,692
8878,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",22,692
16721,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",701,692
18011,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",964,692
2322,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",644,692
18836,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",290,692
15490,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",755,692
9269,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",476,692
19586,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",2,692
16038,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",720,692
19345,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",43,692
18747,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",700,692
11398,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",136,692
19482,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",154,692
8673,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",493,692
4985,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",392,692
12059,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",610,692
11545,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",700,692
13906,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",184,692
15843,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",742,692
10640,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",912,692
11220,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",912,692
19846,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",5,692
13810,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",635,692
10515,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",722,692
19154,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",402,692
12333,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",380,692
18095,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",624,692
13474,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",770,692
17835,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",913,692
791,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",476,692
1262,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",5,692
19549,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",470,692
9703,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",913,692
19868,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",404,692
18645,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",272,692
15261,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",722,692
14076,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",31,692
19134,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",775,692
17992,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",850,692
9844,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",913,692
19687,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",425,692
10044,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",712,692
18637,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",623,692
609,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",43,692
15318,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",795,692
10989,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",156,692
17618,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",43,692
18510,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",13,692
18171,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",913,692
15528,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",472,692
17025,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",154,692
4502,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",772,692
17150,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",605,692
17722,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",605,692
15190,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",903,692
16757,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",422,692
18309,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",624,692
16197,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",422,692
18039,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",605,692
2328,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",865,692
2330,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",622,692
18134,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",872,692
15523,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",43,692
17300,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",721,692
18803,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",770,692
15514,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",382,692
16631,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",425,692
16099,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",770,692
19697,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",32,692
6080,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",822,692
18502,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",500,692
11292,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",620,692
17169,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",234,692
11477,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",403,692
19462,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",392,692
11676,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",22,692
16730,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",903,692
12138,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",781,692
2154,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",512,692
15584,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",495,692
18789,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",22,692
10260,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",155,692
14217,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",43,692
18896,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",43,692
18895,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",111,692
15786,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",341,692
13646,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",22,692
14480,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",562,692
16218,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",450,692
1105,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",643,692
2947,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",620,692
3916,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",132,692
14983,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",913,692
14304,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",593,692
10042,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",714,692
18144,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",146,692
19761,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",34,692
12761,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",714,692
18165,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",14,692
16097,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",780,692
10467,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",734,692
1245,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",865,692
4328,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",913,692
2167,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",401,692
3622,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",960,692
19797,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",1,692
16641,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",470,692
9453,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",700,692
15928,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",155,692
531,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",421,692
13952,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",484,692
10945,"[""42"" - ""93""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""9"" - ""950""]","[""1"" - ""12""]","[""0"" - ""8""]",554,692
